#SpaceTrack

CAT ID,SATNAME,INTLDES,TYPE,COUNTRY,LAUNCH DATE,SITE,DECAY
41331 ,FREGAT R/B,2016-008B,ROCKET BODY,CIS,2016-02-07,PKMTR,
41332 ,KMS 4,2016-009A,PAYLOAD,NKOR,2016-02-07,YUN,
41333 ,UNHA 3 R/B,2016-009B,ROCKET BODY,NKOR,2016-02-07,YUN,
41334 ,USA 267,2016-010A,PAYLOAD,US,2016-02-10,AFWTR,
41335 ,SENTINEL 3A,2016-011A,PAYLOAD,ESA,2016-02-16,PKMTR,
41336 ,BREEZE-KM R/B,2016-011B,ROCKET BODY,CIS,2016-02-16,PKMTR,
41337 ,ASTRO H,2016-012A,PAYLOAD,JPN,2016-02-17,TNSTA,
41338 ,CHUBUSAT 2,2016-012B,PAYLOAD,JPN,2016-02-17,TNSTA,
41339 ,CHUBUSAT 3,2016-012C,PAYLOAD,JPN,2016-02-17,TNSTA,
41340 ,HORYU 4,2016-012D,PAYLOAD,JPN,2016-02-17,TNSTA,
41341 ,H-2A R/B,2016-012E,ROCKET BODY,JPN,2016-02-17,TNSTA,
41342 ,H-2A DEB,2016-012F,DEBRIS,JPN,2016-02-17,TNSTA,2017-01-29
41343 ,NOAA 16 DEB,2000-055HL,DEBRIS,US,2000-09-21,AFWTR,
41344 ,NOAA 16 DEB,2000-055HM,DEBRIS,US,2000-09-21,AFWTR,
41345 ,NOAA 16 DEB,2000-055HN,DEBRIS,US,2000-09-21,AFWTR,
41346 ,NOAA 16 DEB,2000-055HP,DEBRIS,US,2000-09-21,AFWTR,
41347 ,NOAA 16 DEB,2000-055HQ,DEBRIS,US,2000-09-21,AFWTR,
41348 ,NOAA 16 DEB,2000-055HR,DEBRIS,US,2000-09-21,AFWTR,
41349 ,NOAA 16 DEB,2000-055HS,DEBRIS,US,2000-09-21,AFWTR,
41350 ,NOAA 16 DEB,2000-055HT,DEBRIS,US,2000-09-21,AFWTR,
41351 ,NOAA 16 DEB,2000-055HU,DEBRIS,US,2000-09-21,AFWTR,
41352 ,NOAA 16 DEB,2000-055HV,DEBRIS,US,2000-09-21,AFWTR,
41353 ,NOAA 16 DEB,2000-055HW,DEBRIS,US,2000-09-21,AFWTR,
41354 ,NOAA 16 DEB,2000-055HX,DEBRIS,US,2000-09-21,AFWTR,
41355 ,NOAA 16 DEB,2000-055HY,DEBRIS,US,2000-09-21,AFWTR,
41356 ,NOAA 16 DEB,2000-055HZ,DEBRIS,US,2000-09-21,AFWTR,
41357 ,NOAA 16 DEB,2000-055JA,DEBRIS,US,2000-09-21,AFWTR,
41358 ,NOAA 16 DEB,2000-055JB,DEBRIS,US,2000-09-21,AFWTR,
41359 ,NOAA 16 DEB,2000-055JC,DEBRIS,US,2000-09-21,AFWTR,
41360 ,NOAA 16 DEB,2000-055JD,DEBRIS,US,2000-09-21,AFWTR,
41361 ,NOAA 16 DEB,2000-055JE,DEBRIS,US,2000-09-21,AFWTR,
41362 ,NOAA 16 DEB,2000-055JF,DEBRIS,US,2000-09-21,AFWTR,
41363 ,NOAA 16 DEB,2000-055JG,DEBRIS,US,2000-09-21,AFWTR,
41364 ,NOAA 16 DEB,2000-055JH,DEBRIS,US,2000-09-21,AFWTR,
41365 ,NOAA 16 DEB,2000-055JJ,DEBRIS,US,2000-09-21,AFWTR,
41366 ,NOAA 16 DEB,2000-055JK,DEBRIS,US,2000-09-21,AFWTR,
41367 ,NOAA 16 DEB,2000-055JL,DEBRIS,US,2000-09-21,AFWTR,
41368 ,NOAA 16 DEB,2000-055JM,DEBRIS,US,2000-09-21,AFWTR,
41369 ,NOAA 16 DEB,2000-055JN,DEBRIS,US,2000-09-21,AFWTR,
41370 ,NOAA 16 DEB,2000-055JP,DEBRIS,US,2000-09-21,AFWTR,
41371 ,NOAA 16 DEB,2000-055JQ,DEBRIS,US,2000-09-21,AFWTR,
41372 ,NOAA 16 DEB,2000-055JR,DEBRIS,US,2000-09-21,AFWTR,
41373 ,NOAA 16 DEB,2000-055JS,DEBRIS,US,2000-09-21,AFWTR,
41374 ,NOAA 16 DEB,2000-055JT,DEBRIS,US,2000-09-21,AFWTR,
41375 ,NOAA 16 DEB,2000-055JU,DEBRIS,US,2000-09-21,AFWTR,
41376 ,NOAA 16 DEB,2000-055JV,DEBRIS,US,2000-09-21,AFWTR,
41377 ,NOAA 16 DEB,2000-055JW,DEBRIS,US,2000-09-21,AFWTR,
41378 ,NOAA 16 DEB,2000-055JX,DEBRIS,US,2000-09-21,AFWTR,
41379 ,NOAA 16 DEB,2000-055JY,DEBRIS,US,2000-09-21,AFWTR,
41380 ,SES 9,2016-013A,PAYLOAD,SES,2016-03-04,AFETR,
41381 ,FALCON 9 R/B,2016-013B,ROCKET BODY,US,2016-03-04,AFETR,
41382 ,EUTE 65W,2016-014A,PAYLOAD,EUTE,2016-03-09,FRGUI,
41383 ,ARIANE 5 R/B,2016-014B,ROCKET BODY,FR,2016-03-09,FRGUI,
41384 ,IRNSS 1F,2016-015A,PAYLOAD,IND,2016-03-10,SRI,
41385 ,PSLV R/B,2016-015B,ROCKET BODY,IND,2016-03-10,SRI,
41386 ,RESURS P3,2016-016A,PAYLOAD,CIS,2016-03-13,TTMTR,
41387 ,SL-4 R/B,2016-016B,ROCKET BODY,CIS,2016-03-13,TTMTR,2016-09-24
41388 ,EXOMARS,2016-017A,PAYLOAD,ESA,2016-03-14,TTMTR,
41389 ,BREEZE-M R/B,2016-017B,ROCKET BODY,CIS,2016-03-14,TTMTR,
41390 ,BREEZE-M DEB (TANK),2016-017C,DEBRIS,CIS,2016-03-14,TTMTR,
41391 ,SOYUZ-TMA 20M,2016-018A,PAYLOAD,CIS,2016-03-18,TTMTR,2016-09-07
41392 ,SL-4 R/B,2016-018B,ROCKET BODY,CIS,2016-03-18,TTMTR,2016-03-21
41393 ,CYGNUS OA-6,2016-019A,PAYLOAD,US,2016-03-23,AFETR,2016-06-22
41394 ,COSMOS 2515,2016-020A,PAYLOAD,CIS,2016-03-24,PKMTR,
41395 ,SL-4 R/B,2016-020B,ROCKET BODY,CIS,2016-03-24,PKMTR,2018-09-06
41396 ,NOAA 16 DEB,2000-055JZ,DEBRIS,US,2000-09-21,AFWTR,
41397 ,NOAA 16 DEB,2000-055KA,DEBRIS,US,2000-09-21,AFWTR,
41398 ,NOAA 16 DEB,2000-055KB,DEBRIS,US,2000-09-21,AFWTR,
41399 ,NOAA 16 DEB,2000-055KC,DEBRIS,US,2000-09-21,AFWTR,
41400 ,NOAA 16 DEB,2000-055KD,DEBRIS,US,2000-09-21,AFWTR,
41401 ,NOAA 16 DEB,2000-055KE,DEBRIS,US,2000-09-21,AFWTR,
41402 ,NOAA 16 DEB,2000-055KF,DEBRIS,US,2000-09-21,AFWTR,
41403 ,NOAA 16 DEB,2000-055KG,DEBRIS,US,2000-09-21,AFWTR,
41404 ,NOAA 16 DEB,2000-055KH,DEBRIS,US,2000-09-21,AFWTR,
41405 ,NOAA 16 DEB,2000-055KJ,DEBRIS,US,2000-09-21,AFWTR,
41406 ,NOAA 16 DEB,2000-055KK,DEBRIS,US,2000-09-21,AFWTR,
41407 ,NOAA 16 DEB,2000-055KL,DEBRIS,US,2000-09-21,AFWTR,2022-07-22
41408 ,NOAA 16 DEB,2000-055KM,DEBRIS,US,2000-09-21,AFWTR,
41409 ,NOAA 16 DEB,2000-055KN,DEBRIS,US,2000-09-21,AFWTR,
41410 ,NOAA 16 DEB,2000-055KP,DEBRIS,US,2000-09-21,AFWTR,
41411 ,NOAA 16 DEB,2000-055KQ,DEBRIS,US,2000-09-21,AFWTR,
41412 ,NOAA 16 DEB,2000-055KR,DEBRIS,US,2000-09-21,AFWTR,
41413 ,NOAA 16 DEB,2000-055KS,DEBRIS,US,2000-09-21,AFWTR,
41414 ,NOAA 16 DEB,2000-055KT,DEBRIS,US,2000-09-21,AFWTR,
41415 ,NOAA 16 DEB,2000-055KU,DEBRIS,US,2000-09-21,AFWTR,
41416 ,NOAA 16 DEB,2000-055KV,DEBRIS,US,2000-09-21,AFWTR,
41417 ,NOAA 16 DEB,2000-055KW,DEBRIS,US,2000-09-21,AFWTR,
41418 ,NOAA 16 DEB,2000-055KX,DEBRIS,US,2000-09-21,AFWTR,
41419 ,NOAA 16 DEB,2000-055KY,DEBRIS,US,2000-09-21,AFWTR,
41420 ,NOAA 16 DEB,2000-055KZ,DEBRIS,US,2000-09-21,AFWTR,
41421 ,NOAA 16 DEB,2000-055LA,DEBRIS,US,2000-09-21,AFWTR,
41422 ,NOAA 16 DEB,2000-055LB,DEBRIS,US,2000-09-21,AFWTR,
41423 ,NOAA 16 DEB,2000-055LC,DEBRIS,US,2000-09-21,AFWTR,
41424 ,NOAA 16 DEB,2000-055LD,DEBRIS,US,2000-09-21,AFWTR,
41425 ,NOAA 16 DEB,2000-055LE,DEBRIS,US,2000-09-21,AFWTR,
41426 ,NOAA 16 DEB,2000-055LF,DEBRIS,US,2000-09-21,AFWTR,
41427 ,NOAA 16 DEB,2000-055LG,DEBRIS,US,2000-09-21,AFWTR,
41428 ,NOAA 16 DEB,2000-055LH,DEBRIS,US,2000-09-21,AFWTR,
41429 ,NOAA 16 DEB,2000-055LJ,DEBRIS,US,2000-09-21,AFWTR,
41430 ,NOAA 16 DEB,2000-055LK,DEBRIS,US,2000-09-21,AFWTR,
41431 ,NOAA 16 DEB,2000-055LL,DEBRIS,US,2000-09-21,AFWTR,
41432 ,NOAA 16 DEB,2000-055LM,DEBRIS,US,2000-09-21,AFWTR,
41433 ,NOAA 16 DEB,2000-055LN,DEBRIS,US,2000-09-21,AFWTR,
41434 ,BEIDOU IGSO-6,2016-021A,PAYLOAD,PRC,2016-03-29,XSC,
41435 ,CZ-3A R/B,2016-021B,ROCKET BODY,PRC,2016-03-29,XSC,
41436 ,PROGRESS MS-02,2016-022A,PAYLOAD,CIS,2016-03-31,TTMTR,2016-10-14
41437 ,SL-4 R/B,2016-022B,ROCKET BODY,CIS,2016-03-31,TTMTR,2016-04-03
41438 ,ASTRO H DEB,2016-012G,DEBRIS,JPN,2016-02-17,TNSTA,2016-04-24
41439 ,ASTRO H DEB,2016-012H,DEBRIS,JPN,2016-02-17,TNSTA,2022-12-28
41440 ,ASTRO H DEB,2016-012J,DEBRIS,JPN,2016-02-17,TNSTA,2021-02-04
41441 ,ASTRO H DEB,2016-012K,DEBRIS,JPN,2016-02-17,TNSTA,2020-05-14
41442 ,ASTRO H DEB,2016-012L,DEBRIS,JPN,2016-02-17,TNSTA,
41443 ,ASTRO H DEB,2016-012M,DEBRIS,JPN,2016-02-17,TNSTA,2016-04-20
41444 ,ASTRO H DEB,2016-012N,DEBRIS,JPN,2016-02-17,TNSTA,2022-04-20
41445 ,ASTRO H DEB,2016-012P,DEBRIS,JPN,2016-02-17,TNSTA,2022-03-10
41446 ,ASTRO H DEB,2016-012Q,DEBRIS,JPN,2016-02-17,TNSTA,2017-11-04
41447 ,ASTRO H DEB,2016-012R,DEBRIS,JPN,2016-02-17,TNSTA,2022-05-14
41448 ,SJ-10,2016-023A,PAYLOAD,PRC,2016-04-05,JSC,2016-04-18
41449 ,CZ-2D R/B,2016-023B,ROCKET BODY,PRC,2016-04-05,JSC,2016-04-18
41450 ,CZ-2D DEB,2016-023C,DEBRIS,PRC,2016-04-05,JSC,2016-04-07
41451 ,CZ-2D DEB,2016-023D,DEBRIS,PRC,2016-04-05,JSC,2016-04-06
41452 ,DRAGON CRS-8,2016-024A,PAYLOAD,US,2016-04-08,AFETR,2016-05-11
41453 ,DRAGON CRS-8 DEB,2016-024B,DEBRIS,US,2016-04-08,AFETR,2016-04-13
41454 ,DRAGON CRS-8 DEB,2016-024C,DEBRIS,US,2016-04-08,AFETR,2016-04-13
41455 ,SJ-10 MODULE,2016-023E,PAYLOAD,PRC,2016-04-05,JSC,2016-07-01
41456 ,SENTINEL 1B,2016-025A,PAYLOAD,ESA,2016-04-25,FRGUI,
41457 ,MICROSCOPE,2016-025B,PAYLOAD,FR,2016-04-25,FRGUI,
41458 ,OUFTI-1,2016-025C,PAYLOAD,BEL,2016-04-25,FRGUI,
41459 ,E-STAR-2,2016-025D,PAYLOAD,IT,2016-04-25,FRGUI,
41460 ,AAUSAT 4,2016-025E,PAYLOAD,DEN,2016-04-25,FRGUI,
41461 ,ASAP-S,2016-025F,PAYLOAD,FR,2016-04-25,FRGUI,
41462 ,SJ-10 DEB,2016-023F,DEBRIS,PRC,2016-04-05,JSC,2016-04-30
41463 ,DIWATA-1,1998-067HT,PAYLOAD,RP,1998-11-20,TTMTR,2020-04-06
41464 ,MVL 300,2016-026A,PAYLOAD,CIS,2016-04-28,VOSTO,
41465 ,AIST 2D,2016-026B,PAYLOAD,CIS,2016-04-28,VOSTO,
41466 ,SAMSAT 218D,2016-026C,PAYLOAD,CIS,2016-04-28,VOSTO,2022-03-04
41467 ,SL-4 R/B,2016-026D,ROCKET BODY,CIS,2016-04-28,VOSTO,2016-04-30
41468 ,VOLGA R/B,2016-026E,ROCKET BODY,CIS,2016-04-28,VOSTO,2016-04-28
41469 ,IRNSS 1G,2016-027A,PAYLOAD,IND,2016-04-28,SRI,
41470 ,PSLV R/B,2016-027B,ROCKET BODY,IND,2016-04-28,SRI,
41471 ,JCSAT 2B,2016-028A,PAYLOAD,JPN,2016-05-06,AFETR,
41472 ,FALCON 9 R/B,2016-028B,ROCKET BODY,US,2016-05-06,AFETR,2016-09-15
41473 ,YAOGAN 30,2016-029A,PAYLOAD,PRC,2016-05-15,JSC,
41474 ,MINXSS,1998-067HU,PAYLOAD,US,1998-11-20,TTMTR,2017-05-05
41475 ,CADRE,1998-067HV,PAYLOAD,US,1998-11-20,TTMTR,2017-01-03
41476 ,STMSAT 1,1998-067HW,PAYLOAD,US,1998-11-20,TTMTR,2017-04-21
41477 ,NODES 1,1998-067HX,PAYLOAD,US,1998-11-20,TTMTR,2017-09-19
41478 ,NODES 2,1998-067HY,PAYLOAD,US,1998-11-20,TTMTR,2017-09-23
41479 ,FLOCK 2EP 1,1998-067HZ,PAYLOAD,US,1998-11-20,TTMTR,2018-04-15
41480 ,FLOCK 2EP 3,1998-067JA,PAYLOAD,US,1998-11-20,TTMTR,2018-04-18
41481 ,FLOCK 2EP 2,1998-067JB,PAYLOAD,US,1998-11-20,TTMTR,2017-12-01
41482 ,FLOCK 2EP 4,1998-067JC,PAYLOAD,US,1998-11-20,TTMTR,2017-11-08
41483 ,FLOCK 2E 1,1998-067JD,PAYLOAD,US,1998-11-20,TTMTR,2018-06-16
41484 ,FLOCK 2E 2,1998-067JE,PAYLOAD,US,1998-11-20,TTMTR,2018-01-23
41485 ,LEMUR 2 THERESACONDOR,1998-067JF,PAYLOAD,US,1998-11-20,TTMTR,2017-03-30
41486 ,FLOCK 2E 3,1998-067JG,PAYLOAD,US,1998-11-20,TTMTR,2018-04-05
41487 ,FLOCK 2E 4,1998-067JH,PAYLOAD,US,1998-11-20,TTMTR,2018-03-11
41488 ,LEMUR 2 NICK-ALLAIN,1998-067JJ,PAYLOAD,US,1998-11-20,TTMTR,2017-04-05
41489 ,LEMUR 2 KANE,1998-067JK,PAYLOAD,US,1998-11-20,TTMTR,2017-04-07
41490 ,LEMUR 2 JEFF,1998-067JL,PAYLOAD,US,1998-11-20,TTMTR,2017-03-24
41491 ,NOAA 16 DEB,2000-055LP,DEBRIS,US,2000-09-21,AFWTR,
41492 ,NOAA 16 DEB,2000-055LQ,DEBRIS,US,2000-09-21,AFWTR,
41493 ,NOAA 16 DEB,2000-055LR,DEBRIS,US,2000-09-21,AFWTR,
41494 ,NOAA 16 DEB,2000-055LS,DEBRIS,US,2000-09-21,AFWTR,
41495 ,NOAA 16 DEB,2000-055LT,DEBRIS,US,2000-09-21,AFWTR,
41496 ,NOAA 16 DEB,2000-055LU,DEBRIS,US,2000-09-21,AFWTR,
41497 ,NOAA 16 DEB,2000-055LV,DEBRIS,US,2000-09-21,AFWTR,
41498 ,NOAA 16 DEB,2000-055LW,DEBRIS,US,2000-09-21,AFWTR,
41499 ,NOAA 16 DEB,2000-055LX,DEBRIS,US,2000-09-21,AFWTR,
41500 ,NOAA 16 DEB,2000-055LY,DEBRIS,US,2000-09-21,AFWTR,
41501 ,NOAA 16 DEB,2000-055LZ,DEBRIS,US,2000-09-21,AFWTR,
41502 ,NOAA 16 DEB,2000-055MA,DEBRIS,US,2000-09-21,AFWTR,
41503 ,NOAA 16 DEB,2000-055MB,DEBRIS,US,2000-09-21,AFWTR,
41504 ,NOAA 16 DEB,2000-055MC,DEBRIS,US,2000-09-21,AFWTR,
41505 ,NOAA 16 DEB,2000-055MD,DEBRIS,US,2000-09-21,AFWTR,
41506 ,NOAA 16 DEB,2000-055ME,DEBRIS,US,2000-09-21,AFWTR,
41507 ,NOAA 16 DEB,2000-055MF,DEBRIS,US,2000-09-21,AFWTR,
41508 ,NOAA 16 DEB,2000-055MG,DEBRIS,US,2000-09-21,AFWTR,
41509 ,NOAA 16 DEB,2000-055MH,DEBRIS,US,2000-09-21,AFWTR,
41510 ,NOAA 16 DEB,2000-055MJ,DEBRIS,US,2000-09-21,AFWTR,
41511 ,NOAA 16 DEB,2000-055MK,DEBRIS,US,2000-09-21,AFWTR,
41512 ,NOAA 16 DEB,2000-055ML,DEBRIS,US,2000-09-21,AFWTR,
41513 ,NOAA 16 DEB,2000-055MM,DEBRIS,US,2000-09-21,AFWTR,
41514 ,NOAA 16 DEB,2000-055MN,DEBRIS,US,2000-09-21,AFWTR,
41515 ,NOAA 16 DEB,2000-055MP,DEBRIS,US,2000-09-21,AFWTR,
41516 ,NOAA 16 DEB,2000-055MQ,DEBRIS,US,2000-09-21,AFWTR,
41517 ,NOAA 16 DEB,2000-055MR,DEBRIS,US,2000-09-21,AFWTR,
41518 ,NOAA 16 DEB,2000-055MS,DEBRIS,US,2000-09-21,AFWTR,
41519 ,NOAA 16 DEB,2000-055MT,DEBRIS,US,2000-09-21,AFWTR,
41520 ,NOAA 16 DEB,2000-055MU,DEBRIS,US,2000-09-21,AFWTR,
41521 ,NOAA 16 DEB,2000-055MV,DEBRIS,US,2000-09-21,AFWTR,
41522 ,NOAA 16 DEB,2000-055MW,DEBRIS,US,2000-09-21,AFWTR,
41523 ,NOAA 16 DEB,2000-055MX,DEBRIS,US,2000-09-21,AFWTR,
41524 ,NOAA 16 DEB,2000-055MY,DEBRIS,US,2000-09-21,AFWTR,
41525 ,NOAA 16 DEB,2000-055MZ,DEBRIS,US,2000-09-21,AFWTR,
41526 ,NOAA 16 DEB,2000-055NA,DEBRIS,US,2000-09-21,AFWTR,
41527 ,NOAA 16 DEB,2000-055NB,DEBRIS,US,2000-09-21,AFWTR,
41528 ,NOAA 16 DEB,2000-055NC,DEBRIS,US,2000-09-21,AFWTR,
41529 ,NOAA 16 DEB,2000-055ND,DEBRIS,US,2000-09-21,AFWTR,
41530 ,NOAA 16 DEB,2000-055NE,DEBRIS,US,2000-09-21,AFWTR,
41531 ,NOAA 16 DEB,2000-055NF,DEBRIS,US,2000-09-21,AFWTR,
41532 ,NOAA 16 DEB,2000-055NG,DEBRIS,US,2000-09-21,AFWTR,
41533 ,NOAA 16 DEB,2000-055NH,DEBRIS,US,2000-09-21,AFWTR,
41534 ,NOAA 16 DEB,2000-055NJ,DEBRIS,US,2000-09-21,AFWTR,
41535 ,NOAA 16 DEB,2000-055NK,DEBRIS,US,2000-09-21,AFWTR,
41536 ,NOAA 16 DEB,2000-055NL,DEBRIS,US,2000-09-21,AFWTR,
41537 ,NOAA 16 DEB,2000-055NM,DEBRIS,US,2000-09-21,AFWTR,
41538 ,NOAA 16 DEB,2000-055NN,DEBRIS,US,2000-09-21,AFWTR,
41539 ,NOAA 16 DEB,2000-055NP,DEBRIS,US,2000-09-21,AFWTR,
41540 ,NOAA 16 DEB,2000-055NQ,DEBRIS,US,2000-09-21,AFWTR,
41541 ,RESURS P2 DEB,2014-087C,DEBRIS,CIS,2014-12-26,TTMTR,2022-06-04
41542 ,RESURS P2 DEB,2014-087D,DEBRIS,CIS,2014-12-26,TTMTR,2022-05-21
41543 ,BREEZE-M DEB,2015-075D,DEBRIS,CIS,2015-12-13,TTMTR,
41544 ,BREEZE-M DEB,2015-075E,DEBRIS,CIS,2015-12-13,TTMTR,
41545 ,BREEZE-M DEB,2015-075F,DEBRIS,CIS,2015-12-13,TTMTR,
41546 ,BREEZE-M DEB,2015-075G,DEBRIS,CIS,2015-12-13,TTMTR,
41547 ,BREEZE-M DEB,2015-075H,DEBRIS,CIS,2015-12-13,TTMTR,
41548 ,BREEZE-M DEB,2015-075J,DEBRIS,CIS,2015-12-13,TTMTR,
41549 ,GALILEO 14 (26B),2016-030A,PAYLOAD,ESA,2016-05-24,FRGUI,
41550 ,GALILEO 13 (26A),2016-030B,PAYLOAD,ESA,2016-05-24,FRGUI,
41551 ,FREGAT R/B,2016-030C,ROCKET BODY,CIS,2016-05-24,FRGUI,
41552 ,THAICOM 8,2016-031A,PAYLOAD,THAI,2016-05-27,AFETR,
41553 ,FALCON 9 R/B,2016-031B,ROCKET BODY,US,2016-05-27,AFETR,2019-01-06
41554 ,COSMOS 2516 (GLONASS),2016-032A,PAYLOAD,CIS,2016-05-29,PKMTR,
41555 ,FREGAT R/B,2016-032B,ROCKET BODY,CIS,2016-05-29,PKMTR,
41556 ,ZY 3 2,2016-033A,PAYLOAD,PRC,2016-05-30,TSC,
41557 ,NUSAT 1,2016-033B,PAYLOAD,ARGN,2016-05-30,TSC,
41558 ,NUSAT 2,2016-033C,PAYLOAD,ARGN,2016-05-30,TSC,
41559 ,CZ-4B R/B,2016-033D,ROCKET BODY,PRC,2016-05-30,TSC,2017-01-08
41560 ,SL-12 DEB,2008-067J,DEBRIS,CIS,2008-12-25,TTMTR,
41561 ,SL-12 DEB,2008-067K,DEBRIS,CIS,2008-12-25,TTMTR,
41562 ,SL-12 DEB,2008-067L,DEBRIS,CIS,2008-12-25,TTMTR,
41563 ,FLOCK 2E 6,1998-067JM,PAYLOAD,US,1998-11-20,TTMTR,2018-02-12
41564 ,FLOCK 2E 5,1998-067JN,PAYLOAD,US,1998-11-20,TTMTR,2018-08-14
41565 ,FLOCK 2E 7,1998-067JP,PAYLOAD,US,1998-11-20,TTMTR,2018-04-06
41566 ,FLOCK 2E 8,1998-067JQ,PAYLOAD,US,1998-11-20,TTMTR,2017-07-25
41567 ,FLOCK 2EP 5,1998-067JR,PAYLOAD,US,1998-11-20,TTMTR,2018-06-27
41568 ,FLOCK 2EP 6,1998-067JS,PAYLOAD,US,1998-11-20,TTMTR,2018-04-05
41569 ,FLOCK 2EP 8,1998-067JT,PAYLOAD,US,1998-11-20,TTMTR,2018-04-05
41570 ,FLOCK 2EP 7,1998-067JU,PAYLOAD,US,1998-11-20,TTMTR,2017-10-03
41571 ,FLOCK 2E 9,1998-067JV,PAYLOAD,US,1998-11-20,TTMTR,2017-12-25
41572 ,FLOCK 2E 10,1998-067JW,PAYLOAD,US,1998-11-20,TTMTR,2018-02-28
41573 ,FLOCK 2E 12,1998-067JX,PAYLOAD,US,1998-11-20,TTMTR,2018-03-04
41574 ,FLOCK 2E 11,1998-067JY,PAYLOAD,US,1998-11-20,TTMTR,2018-03-04
41575 ,FLOCK 2EP 9,1998-067JZ,PAYLOAD,US,1998-11-20,TTMTR,2018-03-12
41576 ,FLOCK 2EP 10,1998-067KA,PAYLOAD,US,1998-11-20,TTMTR,2018-02-17
41577 ,FLOCK 2EP 11,1998-067KB,PAYLOAD,US,1998-11-20,TTMTR,2018-03-11
41578 ,FLOCK 2EP 12,1998-067KC,PAYLOAD,US,1998-11-20,TTMTR,2018-02-28
41579 ,COSMOS 2517 (GEO-IK),2016-034A,PAYLOAD,CIS,2016-06-04,PKMTR,
41580 ,BREEZE-KM R/B,2016-034B,ROCKET BODY,CIS,2016-06-04,PKMTR,
41581 ,INTELSAT 31,2016-035A,PAYLOAD,ITSO,2016-06-09,TTMTR,
41582 ,BREEZE-M R/B,2016-035B,ROCKET BODY,CIS,2016-06-09,TTMTR,
41583 ,BREEZE-M DEB (TANK),2016-035C,DEBRIS,CIS,2016-06-09,TTMTR,
41584 ,USA 268,2016-036A,PAYLOAD,US,2016-06-11,AFETR,
41585 ,DELTA 4 R/B,2016-036B,ROCKET BODY,US,2016-06-11,AFETR,
41586 ,BD-2-G7,2016-037A,PAYLOAD,PRC,2016-06-12,XSC,
41587 ,CZ-3B R/B,2016-037B,ROCKET BODY,PRC,2016-06-12,XSC,
41588 ,ABS 2A,2016-038A,PAYLOAD,ABS,2016-06-15,AFETR,
41589 ,EUTE 117W B,2016-038B,PAYLOAD,EUTE,2016-06-15,AFETR,
41590 ,FALCON 9 R/B,2016-038C,ROCKET BODY,US,2016-06-15,AFETR,
41591 ,BRISAT,2016-039A,PAYLOAD,INDO,2016-06-18,FRGUI,
41592 ,ECHOSTAR 18,2016-039B,PAYLOAD,US,2016-06-18,FRGUI,
41593 ,ARIANE 5 R/B,2016-039C,ROCKET BODY,FR,2016-06-18,FRGUI,
41594 ,ARIANE 5 DEB (SYLDA),2016-039D,DEBRIS,FR,2016-06-18,FRGUI,
41595 ,LEMUR 2 DRMUZZ,2016-019B,PAYLOAD,US,2016-03-23,AFETR,2017-06-25
41596 ,LEMUR 2 BRIDGEMAN,2016-019C,PAYLOAD,US,2016-03-23,AFETR,2017-03-08
41597 ,LEMUR 2 CUBECHEESE,2016-019D,PAYLOAD,US,2016-03-23,AFETR,2017-03-06
41598 ,LEMUR 2 NATE,2016-019E,PAYLOAD,US,2016-03-23,AFETR,2017-02-27
41599 ,CARTOSAT 2C,2016-040A,PAYLOAD,IND,2016-06-22,SRI,
41600 ,SATHYABAMASAT,2016-040B,PAYLOAD,IND,2016-06-22,SRI,
41601 ,SKYSAT C1,2016-040C,PAYLOAD,US,2016-06-22,SRI,
41602 ,GHGSAT-D,2016-040D,PAYLOAD,CA,2016-06-22,SRI,
41603 ,LAPAN A3,2016-040E,PAYLOAD,INDO,2016-06-22,SRI,
41604 ,BIROS,2016-040F,PAYLOAD,GER,2016-06-22,SRI,
41605 ,M3MSAT,2016-040G,PAYLOAD,CA,2016-06-22,SRI,
41606 ,FLOCK 2P 6,2016-040H,PAYLOAD,US,2016-06-22,SRI,2023-01-08
41607 ,SWAYAM,2016-040J,PAYLOAD,IND,2016-06-22,SRI,
41608 ,FLOCK 2P 11,2016-040K,PAYLOAD,US,2016-06-22,SRI,2022-10-20
41609 ,FLOCK 2P 2,2016-040L,PAYLOAD,US,2016-06-22,SRI,2023-01-16
41610 ,FLOCK 2P 9,2016-040M,PAYLOAD,US,2016-06-22,SRI,2023-03-20
41611 ,FLOCK 2P 4,2016-040N,PAYLOAD,US,2016-06-22,SRI,2022-12-22
41612 ,FLOCK 2P 10,2016-040P,PAYLOAD,US,2016-06-22,SRI,2023-03-06
41613 ,FLOCK 2P 8,2016-040Q,PAYLOAD,US,2016-06-22,SRI,2023-03-28
41614 ,FLOCK 2P 12,2016-040R,PAYLOAD,US,2016-06-22,SRI,2023-01-16
41615 ,FLOCK 2P 7,2016-040S,PAYLOAD,US,2016-06-22,SRI,2022-11-29
41616 ,FLOCK 2P 5,2016-040T,PAYLOAD,US,2016-06-22,SRI,2022-12-13
41617 ,FLOCK 2P 1,2016-040U,PAYLOAD,US,2016-06-22,SRI,2022-11-16
41618 ,FLOCK 2P 3,2016-040V,PAYLOAD,US,2016-06-22,SRI,2023-03-28
41619 ,BEESAT 4,2016-040W,PAYLOAD,GER,2016-06-22,SRI,
41620 ,PSLV R/B,2016-040X,ROCKET BODY,IND,2016-06-22,SRI,
41621 ,PSLV DEB,2016-040Y,DEBRIS,IND,2016-06-22,SRI,2022-10-17
